position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,position_rate_x,position_rate_y,position_rate_z,orientation_rate_x,orientation_rate_y,orientation_rate_z,wind_speed,engine_velocity_command,rudder_angle,waypoint_x,waypoint_y,reached_waypoint
219.99955100758325,39.999878721970724,1.0245826005606289,0.000711828066501979,-0.0004165934933552404,0.7066727845948726,-0.006004587123628136,0.028817132258037642,-1.2276939550446226,0.027373729390091982,-0.03717261873963952,-0.024832665547306343,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.99955100758325,39.999878721970724,1.0245826005606289,0.000711828066501979,-0.0004165934933552404,0.7066727845948726,-0.006004587123628136,0.028817132258037642,-1.2276939550446226,0.027373729390091982,-0.03717261873963952,-0.024832665547306343,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.9838896431002,40.02536974927748,0.7813332297827541,0.012239853589179976,-0.002024274437089132,0.7014782198259051,0.5404394972796663,0.14030554505250853,-1.568001620152081,0.13520050210074175,-0.20223690662407062,-0.14954986837313955,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.9838896431002,40.02536974927748,0.7813332297827541,0.012239853589179976,-0.002024274437089132,0.7014782198259051,0.5404394972796663,0.14030554505250853,-1.568001620152081,0.13520050210074175,-0.20223690662407062,-0.14954986837313955,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.93460162779394,40.36608174339772,0.37834617791651165,0.0544255862802203,-0.015920091571883517,0.6777420907088505,1.6802518599895133,0.28537725763189936,-1.2292647995887458,-0.1513782172019937,-0.41191527303874387,-0.319442189283513,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.90864655292526,40.552186455883586,0.487327126311078,0.07311061889754801,-0.03582076815689145,0.6616708035953408,1.9470657913062754,0.6202956911142551,2.3514746770298096,0.022611215124350187,-0.5167615561072895,-0.39540874693251893,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.90864655292526,40.552186455883586,0.487327126311078,0.07311061889754801,-0.03582076815689145,0.6616708035953408,1.9470657913062754,0.6202956911142551,2.3514746770298096,0.022611215124350187,-0.5167615561072895,-0.39540874693251893,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.90864655292526,40.552186455883586,0.487327126311078,0.07311061889754801,-0.03582076815689145,0.6616708035953408,1.9470657913062754,0.6202956911142551,2.3514746770298096,0.022611215124350187,-0.5167615561072895,-0.39540874693251893,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.82516345845067,41.025695116424025,1.3835807883958902,0.10252126349545342,-0.03911886532831419,0.6078687924849507,1.913437975569496,0.8473553826620198,1.3437822442978373,0.1613537228797943,0.17439614652280422,-0.6106489973106994,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.81404067408752,41.21124007665114,1.5046352116896784,0.10731701469367999,-0.023790956017002998,0.5838580973543778,1.982000618660607,0.7035494829050892,0.37279803400229894,0.24168730644206732,0.11686604115530926,-0.6603072367182545,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.81404067408752,41.21124007665114,1.5046352116896784,0.10731701469367999,-0.023790956017002998,0.5838580973543778,1.982000618660607,0.7035494829050892,0.37279803400229894,0.24168730644206732,0.11686604115530926,-0.6603072367182545,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.84850770964965,41.63276675805308,1.516813834112486,0.12744377155804892,0.0017523292095434388,0.5286148358885874,2.121055251051371,0.524374625260753,-0.9700076362210909,0.280739890364168,-0.04784073405331245,-0.7288834546367888,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.84850770964965,41.63276675805308,1.516813834112486,0.12744377155804892,0.0017523292095434388,0.5286148358885874,2.121055251051371,0.524374625260753,-0.9700076362210909,0.280739890364168,-0.04784073405331245,-0.7288834546367888,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.84850770964965,41.63276675805308,1.516813834112486,0.12744377155804892,0.0017523292095434388,0.5286148358885874,2.121055251051371,0.524374625260753,-0.9700076362210909,0.280739890364168,-0.04784073405331245,-0.7288834546367888,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.9781925648087,42.193709753434874,1.299035463590948,0.16581853702802005,0.012990702084929525,0.4466590259391202,1.9261131038273884,0.33486106492684853,-1.6001402385500922,0.28073176088405744,-0.27522922025674584,-0.7878704395859386,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.9781925648087,42.193709753434874,1.299035463590948,0.16581853702802005,0.012990702084929525,0.4466590259391202,1.9261131038273884,0.33486106492684853,-1.6001402385500922,0.28073176088405744,-0.27522922025674584,-0.7878704395859386,3,200.0,1.0471975511965976,268.0,5.0,0.0
219.9781925648087,42.193709753434874,1.299035463590948,0.16581853702802005,0.012990702084929525,0.4466590259391202,1.9261131038273884,0.33486106492684853,-1.6001402385500922,0.28073176088405744,-0.27522922025674584,-0.7878704395859386,3,200.0,1.0471975511965976,268.0,5.0,0.0
220.06303936701917,42.48787214734903,1.1539567119551946,0.16652819381212272,0.0035973073562119663,0.3861782140630075,1.4556424501406402,0.7025693385944516,-0.5259897977655699,-0.6590093206235353,-0.17822366030187065,-0.818839489584325,3,200.0,1.0471975511965976,268.0,5.0,0.0
220.06303936701917,42.48787214734903,1.1539567119551946,0.16652819381212272,0.0035973073562119663,0.3861782140630075,1.4556424501406402,0.7025693385944516,-0.5259897977655699,-0.6590093206235353,-0.17822366030187065,-0.818839489584325,3,200.0,1.0471975511965976,268.0,5.0,0.0
