position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,position_rate_x,position_rate_y,position_rate_z,orientation_rate_x,orientation_rate_y,orientation_rate_z,wind_speed,engine_velocity_command,rudder_angle,waypoint_x,waypoint_y,reached_waypoint,waypoint_counter
220.3906909164553,43.136140795597605,1.3677734701385273,0.094114185135906,0.0015969255882617773,0.2199255669009052,1.4106659350833168,0.4119222470056124,-0.9741754291526684,-0.2294029622302548,-0.08673729737752206,-0.73913149712414,4,200.0,0.19123059137964116,267.0,62.0,0.0,1
220.52815733289967,43.26002914580449,1.2586378885264586,0.08662130607363594,-0.003420951056530422,0.1826297693079297,1.8099249417189958,0.3508737371007615,-1.3434243866819737,-0.12788159337386193,-0.17031608341915386,-0.6987036702753168,4,200.0,0.19123059137964116,267.0,62.0,0.0,1
220.52815733289967,43.26002914580449,1.2586378885264586,0.08662130607363594,-0.003420951056530422,0.1826297693079297,1.8099249417189958,0.3508737371007615,-1.3434243866819737,-0.12788159337386193,-0.17031608341915386,-0.6987036702753168,4,200.0,-0.05946335981052979,267.0,62.0,0.0,1
220.78918999876177,43.42676144651538,1.0703610788630564,0.08213862603858295,-0.01705594050406918,0.13494679701506743,2.2137987581373983,0.22690159391871623,-1.558906651501756,-0.13575390246721844,-0.28499782121353573,-0.5664125194608801,4,200.0,-0.3830645848264991,267.0,62.0,0.0,1
220.99045891762918,43.517143062329055,0.9263437536362438,0.07650280489787474,-0.030641588498202216,0.10906129769980556,1.9080675140502321,0.09828375393227859,-1.7013104888280035,-0.18791822375953027,-0.30228321664770696,-0.4456041599819449,4,200.0,-0.3830645848264991,267.0,62.0,0.0,1
221.2252078070121,43.59603137254029,0.830939536500617,0.05335867865467796,-0.04714383152851159,0.08294031561045946,1.754898562303423,0.2112171631020491,0.22797012122713925,-0.505438337285018,-0.17824033069373635,-0.2860279953429673,4,200.0,-0.561140710345299,267.0,62.0,0.0,1
221.2252078070121,43.59603137254029,0.830939536500617,0.05335867865467796,-0.04714383152851159,0.08294031561045946,1.754898562303423,0.2112171631020491,0.22797012122713925,-0.505438337285018,-0.17824033069373635,-0.2860279953429673,4,200.0,-0.7362443748215374,267.0,62.0,0.0,1
221.48489728785526,43.64834180246455,0.9629974218517886,0.017082624214265856,-0.054368496611072646,0.06530929872354731,1.4708171309664257,-0.006016393597565395,0.11259045806614834,-0.34754937143934156,0.004366681375129553,-0.09008437859727673,4,200.0,-0.8461322498148781,267.0,62.0,0.0,1
221.62968998298444,43.658752802182086,0.9387892905171589,0.00047366155708130204,-0.055322469308186864,0.06280488626815918,1.239309174934746,-0.12895548619099015,-0.7966395175801962,-0.2762070297811268,-0.0008571540080610576,0.019987461115944957,4,200.0,-0.8598354205796145,267.0,62.0,0.0,1
221.62968998298444,43.658752802182086,0.9387892905171589,0.00047366155708130204,-0.055322469308186864,0.06280488626815918,1.239309174934746,-0.12895548619099015,-0.7966395175801962,-0.2762070297811268,-0.0008571540080610576,0.019987461115944957,4,200.0,-0.8598354205796145,267.0,62.0,0.0,1
221.92404234606678,43.63918222017076,0.8994701853229954,-0.014266613434476886,-0.04451051522058478,0.07707679569098162,1.1351692583132085,-0.34079520388016404,0.5511211403638993,0.07284765071782748,0.19964479629481532,0.20671638255587862,4,200.0,-0.8598354205796145,267.0,62.0,0.0,1
221.92404234606678,43.63918222017076,0.8994701853229954,-0.014266613434476886,-0.04451051522058478,0.07707679569098162,1.1351692583132085,-0.34079520388016404,0.5511211403638993,0.07284765071782748,0.19964479629481532,0.20671638255587862,4,200.0,-0.7693329650797747,267.0,62.0,0.0,1
221.92404234606678,43.63918222017076,0.8994701853229954,-0.014266613434476886,-0.04451051522058478,0.07707679569098162,1.1351692583132085,-0.34079520388016404,0.5511211403638993,0.07284765071782748,0.19964479629481532,0.20671638255587862,4,200.0,-0.7693329650797747,267.0,62.0,0.0,1
222.29652443828803,43.58934092311149,0.88215575930046,0.011864493933402116,-0.0030225500068039586,0.12266838913538279,0.9469314903067569,-0.3270185117737472,0.4898325635905046,0.17340341705637932,0.2036999434681122,0.27237515026377335,4,200.0,-0.540836565405761,267.0,62.0,0.0,1
222.29652443828803,43.58934092311149,0.88215575930046,0.011864493933402116,-0.0030225500068039586,0.12266838913538279,0.9469314903067569,-0.3270185117737472,0.4898325635905046,0.17340341705637932,0.2036999434681122,0.27237515026377335,4,200.0,-0.540836565405761,267.0,62.0,0.0,1
222.29652443828803,43.58934092311149,0.88215575930046,0.011864493933402116,-0.0030225500068039586,0.12266838913538279,0.9469314903067569,-0.3270185117737472,0.4898325635905046,0.17340341705637932,0.2036999434681122,0.27237515026377335,4,200.0,-0.48265951284778447,267.0,62.0,0.0,1
222.5110065494451,43.57522923833866,0.8811887547791228,0.01988410925516788,0.01816827066470031,0.15288988465541378,0.930747220573977,-0.3268958483955978,-0.38549833144558043,0.019910757672271233,0.1526638864774357,0.2695671959794324,4,200.0,-0.2829095171502408,267.0,62.0,0.0,1
222.5110065494451,43.57522923833866,0.8811887547791228,0.01988410925516788,0.01816827066470031,0.15288988465541378,0.930747220573977,-0.3268958483955978,-0.38549833144558043,0.019910757672271233,0.1526638864774357,0.2695671959794324,4,200.0,-0.2829095171502408,267.0,62.0,0.0,1
222.5110065494451,43.57522923833866,0.8811887547791228,0.01988410925516788,0.01816827066470031,0.15288988465541378,0.930747220573977,-0.3268958483955978,-0.38549833144558043,0.019910757672271233,0.1526638864774357,0.2695671959794324,4,200.0,-0.2829095171502408,267.0,62.0,0.0,1
222.79201093019262,43.60045029792101,0.9011943214252264,0.013776338131881834,0.02523392444160766,0.18444593646198626,0.9756650154612303,-0.17616639798143724,-0.29665459321011567,-0.04589114728307306,0.011999585943683583,0.14861295494018992,4,200.0,-0.2829095171502408,267.0,62.0,0.0,1
222.79201093019262,43.60045029792101,0.9011943214252264,0.013776338131881834,0.02523392444160766,0.18444593646198626,0.9756650154612303,-0.17616639798143724,-0.29665459321011567,-0.04589114728307306,0.011999585943683583,0.14861295494018992,4,200.0,-0.07471579971225108,267.0,62.0,0.0,1
222.94581849286703,43.63528760559856,0.880229317703336,0.010318373513074458,0.0216736090212755,0.19555306753449117,0.9495628762463378,-0.13019824230690913,0.3462986478133834,-0.043246636330177585,-0.08690122064951059,0.12237632761511771,4,200.0,-0.07471579971225108,267.0,62.0,0.0,1
223.077896744987,43.672177450962735,0.9083447036234142,0.009925553622951448,0.015002709505319383,0.2029093755205351,0.9694881039360577,-0.11423340128284365,-0.0981996242606484,-0.007773669109124208,-0.0883479469778858,0.09137892351315006,4,200.0,0.0457780161264278,267.0,62.0,0.0,1
223.12524756880748,43.6870029024004,0.8959771305690036,0.010432976606783257,0.012816887531454352,0.20499180633672295,0.9740324457023468,-0.10606239257184746,-0.28974780669878697,0.008586354862332776,-0.08556493445919958,0.0780945845765576,4,200.0,0.059418774983888624,267.0,62.0,0.0,1
223.12524756880748,43.6870029024004,0.8959771305690036,0.010432976606783257,0.012816887531454352,0.20499180633672295,0.9740324457023468,-0.10606239257184746,-0.28974780669878697,0.008586354862332776,-0.08556493445919958,0.0780945845765576,4,200.0,0.059418774983888624,267.0,62.0,0.0,1
223.30609214428807,43.75229164538814,0.8946639481546337,0.015605261895977945,0.0056455227935782466,0.2097934815845132,0.9673384728588529,-0.03354944063604387,0.30238702092326813,0.0485016954913693,-0.06845275324679415,0.026120845589486078,4,200.0,0.059418774983888624,267.0,62.0,0.0,1
223.30609214428807,43.75229164538814,0.8946639481546337,0.015605261895977945,0.0056455227935782466,0.2097934815845132,0.9673384728588529,-0.03354944063604387,0.30238702092326813,0.0485016954913693,-0.06845275324679415,0.026120845589486078,4,200.0,0.09084076364611639,267.0,62.0,0.0,1
223.48043637759153,43.82537229698759,0.8849253708523008,0.019097905984920286,0.0020730132719034744,0.21075453590995366,0.9685100969151025,-0.018668405706894625,-0.2457151452095533,0.00016321098943997657,-0.020145077277549543,-0.0043703433603857625,4,200.0,0.09084076364611639,267.0,62.0,0.0,1
223.5995979016867,43.87955314769303,0.8882927124789712,0.017555650973686693,0.0015256069986488508,0.20982143325127223,0.9707384205069122,0.02219091277842053,0.24779405520104394,-0.04460691655882694,0.01364085062896811,-0.022406976829118304,4,200.0,0.09697938643756701,267.0,62.0,0.0,1
223.68370764740706,43.91947133933947,0.9063866471513851,0.014864461320228992,0.002300481107201054,0.20853946761428954,0.9696419098550334,0.02840265618203322,0.03369257152367392,-0.054272827170556974,0.038801032179925476,-0.03255115129229968,4,200.0,0.09086126006035712,267.0,62.0,0.0,1
223.76747742315877,43.96020665882775,0.8920071447016946,0.01197845665374464,0.004100724120645188,0.20685872150367385,0.9706244106661306,0.03189365074096992,-0.2466212726118052,-0.045791541169161246,0.056233991573180694,-0.0401100212781969,4,200.0,0.08003701859464492,267.0,62.0,0.0,1
223.86412222549998,44.00789839448951,0.8794384478253588,0.009343373719984671,0.00705576929109366,0.20457143448354786,0.969063692493337,0.04835102460867144,0.09839868439030418,-0.022235668854843238,0.06361271426787847,-0.04500548925575791,4,200.0,0.06542940006753067,267.0,62.0,0.0,1
223.9607572657082,44.055737430637315,0.9008359360528849,0.008170147369151746,0.01057376944050269,0.20211173209375666,0.9675835364348591,0.05385255393769478,0.1728235055140947,0.0066677727271183965,0.06795122792577467,-0.04640365318547476,4,200.0,0.054620636253545074,267.0,62.0,0.0,1
224.02296221973828,44.08666419958072,0.998841650985402,0.00853103857383345,0.008430331961018483,0.20057235300645446,0.924998306791226,0.10778318583734295,2.354120651589979,-0.011039088019747855,-0.1525989223454992,-0.039729517384915716,4,200.0,0.03380075660338122,267.0,62.0,0.0,1
224.11201919844873,44.13298377280232,1.2173117174979882,0.008454607370964151,0.0030410768992137544,0.1987218061119744,0.9517553550247112,0.1032953579092214,1.2639227712092336,-0.02592723237312175,-0.03043429206823235,-0.03231201390675517,4,200.0,0.03380075660338122,267.0,62.0,0.0,1
224.2246796243686,44.18896660612475,1.2890219758682593,0.007410571587215504,0.0009973540572392964,0.1972541559860966,1.5417684605000228,0.08302643867997306,0.2881330870557901,-0.0309173167824735,-0.053566703868730255,-0.028534215164980035,4,200.0,0.011893467665710936,267.0,62.0,0.0,1
224.40111258338325,44.27169683718086,1.273688639012213,0.006514635959038538,-0.0037310547998331404,0.19580074988958515,2.017353055724799,0.07121957631517989,-0.5541425862745751,-0.035079655325918044,-0.11117731601844912,-0.026009153822710223,4,200.0,0.002976478786658189,267.0,62.0,0.0,1
224.40111258338325,44.27169683718086,1.273688639012213,0.006514635959038538,-0.0037310547998331404,0.19580074988958515,2.017353055724799,0.07121957631517989,-0.5541425862745751,-0.035079655325918044,-0.11117731601844912,-0.026009153822710223,4,200.0,0.002976478786658189,267.0,62.0,0.0,1
224.72686348168867,44.42082001766768,1.099645463641014,0.006409917854985921,-0.017335644850785495,0.19346780279050785,1.8738928003418784,0.07040589666020036,-1.2775983975218543,-0.018213838782016527,-0.18539037649475318,-0.026669922990058246,4,200.0,-0.011311547009183843,267.0,62.0,0.0,1
224.93065534106677,44.514426600999336,1.0828738236926905,0.009416016996314216,-0.03145264928320112,0.1918029156904032,1.7144285462347184,0.0792359599916555,0.779223742404897,0.020086792367087804,-0.24824664813559613,-0.0227465229168798,4,200.0,-0.023289644285304733,267.0,62.0,0.0,1
225.12623216570393,44.60413921840405,1.1748300169710533,0.014300888651924595,-0.04271580474241679,0.19043457004991118,1.4713415482114722,0.06674108073416651,-0.05327861510282886,0.0444564997547459,-0.14010189872961434,-0.016022010573196716,4,200.0,-0.034881496946853094,267.0,62.0,0.0,1
225.12623216570393,44.60413921840405,1.1748300169710533,0.014300888651924595,-0.04271580474241679,0.19043457004991118,1.4713415482114722,0.06674108073416651,-0.05327861510282886,0.0444564997547459,-0.14010189872961434,-0.016022010573196716,4,200.0,-0.040695833147186146,267.0,62.0,0.0,1
225.42081560824585,44.736996847822184,1.0807260209956653,0.021031264954348237,-0.05293378321847104,0.18934435332750693,1.2960351262487444,0.04984764643718498,0.10118335631590451,0.011830737724596979,-0.01823281197416679,-0.0038810802457280758,4,200.0,-0.04312563411431612,267.0,62.0,0.0,1
225.42081560824585,44.736996847822184,1.0807260209956653,0.021031264954348237,-0.05293378321847104,0.18934435332750693,1.2960351262487444,0.04984764643718498,0.10118335631590451,0.011830737724596979,-0.01823281197416679,-0.0038810802457280758,4,200.0,-0.04312563411431612,267.0,62.0,0.0,1
225.55036629436134,44.794190127801166,1.1415403124734742,0.020073535130176765,-0.05085432495264611,0.1892797203524126,1.250749361388323,0.04654804140690713,0.30427399039701986,-0.020717666132583263,0.0938952702589123,0.0005815352560912111,4,200.0,-0.044001588607991464,267.0,62.0,0.0,1
225.65494817413403,44.83976585267972,1.1470535989556128,0.018790107147085327,-0.04562214176111724,0.18947851064941157,1.1339864850593515,0.024108131780459063,-0.4172771828995261,0.009175985962837765,0.12269479458555926,0.003744274553111968,4,200.0,-0.044001588607991464,267.0,62.0,0.0,1
225.65494817413403,44.83976585267972,1.1470535989556128,0.018790107147085327,-0.04562214176111724,0.18947851064941157,1.1339864850593515,0.024108131780459063,-0.4172771828995261,0.009175985962837765,0.12269479458555926,0.003744274553111968,4,200.0,-0.04236188240064295,267.0,62.0,0.0,1
225.87397172458162,44.933407136470066,1.1010051464697215,0.015268920318278296,-0.029823718853718366,0.19032833891810397,1.128413742102346,0.026904697257555205,0.35787520927018995,-0.029085882395129988,0.1693981703607006,0.008039839036131405,4,200.0,-0.03824907215695712,267.0,62.0,0.0,1
225.87397172458162,44.933407136470066,1.1010051464697215,0.015268920318278296,-0.029823718853718366,0.19032833891810397,1.128413742102346,0.026904697257555205,0.35787520927018995,-0.029085882395129988,0.1693981703607006,0.008039839036131405,4,200.0,-0.035816657494309,267.0,62.0,0.0,1
225.87397172458162,44.933407136470066,1.1010051464697215,0.015268920318278296,-0.029823718853718366,0.19032833891810397,1.128413742102346,0.026904697257555205,0.35787520927018995,-0.029085882395129988,0.1693981703607006,0.008039839036131405,4,200.0,-0.035816657494309,267.0,62.0,0.0,1
226.14948335216823,45.049603341252386,1.091979085386492,0.007200003812095525,-0.006580630798753993,0.1918134179153878,1.0447362241270461,0.011142744686954587,-0.0926079030423448,-0.006493941782418303,0.12545506905794843,0.009949831722977307,4,200.0,-0.035816657494309,267.0,62.0,0.0,1
226.14948335216823,45.049603341252386,1.091979085386492,0.007200003812095525,-0.006580630798753993,0.1918134179153878,1.0447362241270461,0.011142744686954587,-0.0926079030423448,-0.006493941782418303,0.12545506905794843,0.009949831722977307,4,200.0,-0.024566235136533204,267.0,62.0,0.0,1
226.41101202235723,45.15909220191858,1.1083466378252482,0.007169142508083822,0.0025541232906064943,0.1933547074026976,1.014235223882892,0.0018879427526194426,-0.35419808593779034,0.025149324755326538,0.03440466141801528,0.010539302991589013,4,200.0,-0.024566235136533204,267.0,62.0,0.0,1
226.50859156663222,45.20000305229156,1.1009921844135238,0.008584548862784381,0.0020407407194146894,0.1938864088464243,1.002177355840171,0.012124885310865224,0.24588749957708783,0.022088007970486864,-0.06351504843088741,0.010468406819430206,4,200.0,-0.013691302397144469,267.0,62.0,0.0,1
226.59692232965816,45.23731209303953,1.129502038191941,0.010174123831235568,-0.001614505098772941,0.1943121064129057,0.9974890948085644,0.013415052780568593,0.16852874835110235,0.012248106321974242,-0.08246481797990446,0.008898999089343598,4,200.0,-0.010071595678082731,267.0,62.0,0.0,1
226.61891735038066,45.24665605286972,1.1318914259829715,0.010483975841468202,-0.002548379570931787,0.19440306541997188,0.995534096052766,0.011359973047163158,0.0284569579872078,0.008663652973903022,-0.08035642676397492,0.00829055003172218,4,200.0,-0.006788915583354244,267.0,62.0,0.0,1
226.69295728487285,45.278255095189415,1.117215186555971,0.01115631175478933,-0.005564679662886271,0.19465839495118478,0.9876001519272495,0.006223425280986544,-0.33220946757022896,-0.004704898712053988,-0.07239001373927495,0.0062261411989300575,4,200.0,-0.006788915583354244,267.0,62.0,0.0,1
226.83199035257104,45.33811327749682,1.10758945725834,0.011382483963215275,-0.012393173194184292,0.19493004386852544,0.9932932325927096,0.02017459444447861,0.24545915744397287,-0.02208035614020836,-0.10253818784428417,0.003674451963274916,4,200.0,-0.005170905003639526,267.0,62.0,0.0,1
226.95658383127002,45.39220432347622,1.1278562586501493,0.010790466570830966,-0.018062791618138476,0.194991732486929,0.9770586374402205,0.015620391130622885,-0.17226529172630412,-0.02371284946556053,-0.054909746047532106,0.0007142817748960966,4,200.0,-0.0034225478837677753,267.0,62.0,0.0,1
227.05391471122894,45.43465086561453,1.1029640276769155,0.01015090584530135,-0.02020129961322828,0.19492602443535642,0.9744510743073205,0.016526369828294196,-0.214025837483021,-0.013425146937110182,-0.02111694805055592,-0.0015024430655636613,4,200.0,-0.002821298271766533,267.0,62.0,0.0,1
227.05391471122894,45.43465086561453,1.1029640276769155,0.01015090584530135,-0.02020129961322828,0.19492602443535642,0.9744510743073205,0.016526369828294196,-0.214025837483021,-0.013425146937110182,-0.02111694805055592,-0.0015024430655636613,4,200.0,-0.0030160208769815762,267.0,62.0,0.0,1
227.15649769991572,45.47945739355094,1.1119926547807526,0.010079097338994746,-0.020918174959242974,0.19478799811368722,0.9908045279953833,0.02197459151259501,0.20698046487198166,0.004865425804116831,0.0020151647752116838,-0.002917143471168015,4,200.0,-0.0030160208769815762,267.0,62.0,0.0,1
227.2642251801685,45.52652051403771,1.1269329178764074,0.010477363238660456,-0.019299150029438064,0.19460754649829093,0.974070138486798,0.01809284421794946,-0.1377561187831257,0.017422292828004237,0.045868505803233595,-0.004194051229650082,4,200.0,-0.003770715999757903,267.0,62.0,0.0,1
227.42036605369358,45.59394705212853,1.0418709842961655,0.010590710055618801,-0.018227315851698803,0.19432971871940946,1.5259755792198169,0.003910258816854473,-1.0524625481964158,0.0018638682854757865,-0.03989026052563549,-0.004388507636550026,4,200.0,-0.0049043778070825515,267.0,62.0,0.0,1
227.50859422883858,45.63150446344729,0.9683465841495831,0.011042816838039015,-0.02005780424421848,0.19414618788502425,1.4243394897973245,-0.0019884735579593915,-1.3670860992454883,0.0034303430439417276,-0.08038181761066793,-0.0062122937800281955,4,200.0,-0.006622814962900674,267.0,62.0,0.0,1
227.63455202057548,45.684716252559454,0.8468344074412097,0.013500631868594338,-0.024529958227996595,0.1937555768993541,1.3284256474702938,-0.005058071882231785,-0.9193061406866014,0.06557035836777461,-0.10414377702748616,-0.009322377887395539,4,200.0,-0.007846102747601775,267.0,62.0,0.0,1
227.75279492793044,45.73429758851355,0.8557799858057552,0.018502929376913002,-0.02906045717193907,0.19332774918448412,1.354296998954486,0.03142275640274883,0.7939370090648211,0.09473472544630801,-0.10532480997239463,-0.009437775641959674,4,200.0,-0.014535671836747121,267.0,62.0,0.0,1
227.91970957494382,45.80462693783048,0.9590806355041676,0.026735537002170514,-0.029950440885415333,0.1928513306760321,1.2234919979253804,0.015745259505772602,0.03785745605773389,0.11880402463306804,-0.007847817998904641,-0.008702226038094363,4,200.0,-0.014535671836747121,267.0,62.0,0.0,1
228.0643008350791,45.86520055364993,0.899170802469491,0.0343607523300669,-0.029123876044226466,0.19248534531849135,1.1004471551280655,-0.042501992851278814,-0.8916607861994944,0.11328520038241072,0.0025900113653219044,-0.010922625365744773,4,200.0,-0.01944694614811354,267.0,62.0,0.0,1
228.16891923372364,45.908351512769464,0.8546301908129328,0.036727764460131984,-0.027022017531904266,0.19192969087030368,1.131130556803291,0.0075982620384087984,-0.0075127792710907365,-0.0023426053821848335,0.06212559175115829,-0.016758349312803178,4,200.0,-0.023504137519832057,267.0,62.0,0.0,1
228.19387445891388,45.91867104295273,0.860098741120305,0.03635373564131173,-0.026223715543531097,0.19175251839996324,1.142282144602297,0.02576702251085991,0.2703528799796627,-0.03102334861768631,0.07780086123619506,-0.017519885834847072,4,200.0,-0.02757458523452556,267.0,62.0,0.0,1
228.3764860289856,45.99447304245012,0.9312127948770493,0.02707804864621059,-0.015837020878908724,0.19040483517037973,1.0692976106673862,-0.002101722516539145,-0.2227533593794855,-0.0407239262002418,0.15208990522016025,-0.01687070353499063,4,200.0,-0.028602995362505976,267.0,62.0,0.0,1
228.46263838347835,46.02961273132071,0.8902738360499204,0.025074493467327562,-0.009428194325838631,0.18983201892968332,1.0453855442046196,-0.02418012828932342,-0.6132233340899947,-0.023368625490357935,0.1557682296684376,-0.01793156534924408,4,200.0,-0.03497871125323966,267.0,62.0,0.0,1
228.56232846417237,46.06986010812186,0.8656007386145174,0.021429400838888436,-0.0021620610029575637,0.1890931587823012,1.0487894488896234,0.010360032695468757,0.18862367289918633,-0.05756206675496374,0.14390919158130372,-0.017490738475296353,4,200.0,-0.037962387984427644,267.0,62.0,0.0,1
228.56232846417237,46.06986010812186,0.8656007386145174,0.021429400838888436,-0.0021620610029575637,0.1890931587823012,1.0487894488896234,0.010360032695468757,0.18862367289918633,-0.05756206675496374,0.14390919158130372,-0.017490738475296353,4,200.0,-0.04193814383224772,267.0,62.0,0.0,1
228.66931788854959,46.112815178608265,0.9134292327857454,0.016477410957931066,0.0050138196321348845,0.18838224658159589,1.0307980610132745,0.013474505441752882,0.34788688318823235,-0.06291744649748204,0.14653029925370473,-0.014297297654842011,4,200.0,-0.04193814383224772,267.0,62.0,0.0,1
228.82633113146596,46.17498659788279,0.8786500601561006,0.01137895498300792,0.015398863506751332,0.18755650570809182,1.0251926459428453,-0.014634227434248248,-0.35273736577759446,-0.010380975337481856,0.1126244098964209,-0.010853601755631489,4,200.0,-0.04591790375578881,267.0,62.0,0.0,1
228.9054861837511,46.2057920753461,0.8733509680168133,0.010994882427196154,0.01870076689609417,0.18720728917971488,0.9983118067043663,0.00026274328827136095,0.2891033404914608,0.020180869423897966,0.045115347014849635,-0.0074153261113892146,4,200.0,-0.0506848490957649,267.0,62.0,0.0,1
228.98421041316516,46.2360973619586,0.9054424088614288,0.012151492509873185,0.020125207555034275,0.1869641490023284,0.9894295837929138,0.0009886891360596783,0.37406441039505567,0.04263732921861786,0.02176410984896987,-0.00407379535863014,4,200.0,-0.05280177119888492,267.0,62.0,0.0,1
229.1297627011376,46.291446915780234,0.8867307002981849,0.015476441450785632,0.021584741639875806,0.18675087422162953,1.0071704379524107,-0.028268592461026004,-0.33337626715255037,0.04311516685049417,-0.005554955246384951,-0.0003635635631408892,4,200.0,-0.055507538557552624,267.0,62.0,0.0,1
